Code,Title,Category,Name,Variant Name,Price,In Stock,URL
rowan-high-rise-straight-leg-jean-washed-black,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Rowan High Rise Straight Leg Jean - Washed Black,24,98.00,True,https://petalandpup.com/products/rowan-high-rise-straight-leg-jean-washed-black
hale-linen-shorts-natural,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Hale Linen Shorts - Natural,XS,79.00,False,https://petalandpup.com/products/hale-linen-shorts-natural
portland-colorblock-oversized-sweatshirt-white-navy,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Portland Colorblock Oversized Sweatshirt - White Navy,XS,79.00,True,https://petalandpup.com/products/portland-colorblock-oversized-sweatshirt-white-navy
otto-wide-leg-jean-dark-denim,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Otto Wide Leg Jean - Dark Denim,24,98.00,True,https://petalandpup.com/products/otto-wide-leg-jean-dark-denim
luna-high-rise-tonal-crop-flare-jean-dark-denim,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Luna High Rise Tonal Crop Flare Jean - Dark Denim,24,98.00,True,https://petalandpup.com/products/luna-high-rise-tonal-crop-flare-jean-dark-denim
smith-knit-pant-sand,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Smith Knit Pant - Sand,XS,99.00,False,https://petalandpup.com/products/smith-knit-pant-sand
dana-turtleneck-fringe-knit-sweater-white,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Dana Turtleneck Fringe Knit Sweater - White,S,69.00,True,https://petalandpup.com/products/dana-turtleneck-fringe-knit-sweater-white
sabina-top-white,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Sabina Top - White,S,59.00,True,https://petalandpup.com/products/sabina-top-white
emerson-fairisle-knit-sweater-coral-blue,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Emerson Fairisle Knit Sweater - Coral Blue,S,69.00,True,https://petalandpup.com/products/emerson-fairisle-knit-sweater-coral-blue
nathan-high-rise-relaxed-straight-jean-medium-denim,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Nathan High Rise Relaxed Straight Jean - Medium Denim,24,98.00,True,https://petalandpup.com/products/nathan-high-rise-relaxed-straight-jean-medium-denim
enya-pants-blue,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Enya Pants - Blue,S,59.00,True,https://petalandpup.com/products/enya-pants-blue
ricci-shorts-red,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Ricci Shorts - Red,S,59.00,True,https://petalandpup.com/products/ricci-shorts-red
colette-pickleball-sweatshirt-heather-grey,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Colette Pickleball Sweatshirt - Heather Grey,S,69.00,True,https://petalandpup.com/products/colette-pickleball-sweatshirt-heather-grey
addison-maxi-skirt-pink-tropics,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Addison Maxi Skirt - Pink Tropics,XS,99.00,True,https://petalandpup.com/products/addison-maxi-skirt-pink-tropics
giovanna-crewneck-multi-stripe-knit-sweater-berry,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Giovanna Crewneck Multi Stripe Knit Sweater - Berry,XS,59.00,True,https://petalandpup.com/products/giovanna-crewneck-multi-stripe-knit-sweater-berry
heidi-stripe-slip-skirt-black-white-stripe,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Heidi Stripe Slip Skirt - Black White Stripe,XS,79.00,True,https://petalandpup.com/products/heidi-stripe-slip-skirt-black-white-stripe
mattie-two-piece-set-olive,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Mattie Two Piece Set - Olive,XS,79.00,True,https://petalandpup.com/products/mattie-two-piece-set-olive
dazie-short-lemon,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Dazie Short - Lemon,XS,69.00,True,https://petalandpup.com/products/dazie-short-lemon
dazie-shirt-lemon,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Dazie Shirt - Lemon,XS,89.00,True,https://petalandpup.com/products/dazie-shirt-lemon
lightning-bolt-printed-fray-detail-knit-sweater-light-blue,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Lightning Bolt Printed Fray Detail Knit Sweater - Light Blue,XS,59.00,True,https://petalandpup.com/products/lightning-bolt-printed-fray-detail-knit-sweater-light-blue
rixo-button-down-top-blue-stripe,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Rixo Button Down Top - Blue Stripe,XS,59.00,True,https://petalandpup.com/products/rixo-button-down-top-blue-stripe
cora-athletic-sweatshirt-pink,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Cora Athletic Sweatshirt - Pink,S,69.00,True,https://petalandpup.com/products/cora-athletic-sweatshirt-pink
hanna-ruffle-sleeve-faux-leather-jacket-black,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Hanna Ruffle Sleeve Faux Leather Jacket - Black,S,99.00,True,https://petalandpup.com/products/hanna-ruffle-sleeve-faux-leather-jacket-black
alora-space-cowgirl-sweatshirt-heather-grey,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Alora Space Cowgirl Sweatshirt - Heather Grey,S,69.00,True,https://petalandpup.com/products/alora-space-cowgirl-sweatshirt-heather-grey
addison-crop-top-pink-tropics,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Addison Crop Top - Pink Tropics,XS,69.00,True,https://petalandpup.com/products/addison-crop-top-pink-tropics
heidi-stripe-slip-skirt-white-black-stripe,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Heidi Stripe Slip Skirt - White Black Stripe,XS,79.00,True,https://petalandpup.com/products/heidi-stripe-slip-skirt-white-black-stripe
2294-drill-overlock-stitching-raw-off-white,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,2294 Drill Overlock Stitching - Raw Off White,36,130.00,True,https://petalandpup.com/products/2294-drill-overlock-stitching-raw-off-white
savanna-striped-top-white,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Savanna Striped Top - White,S,69.00,True,https://petalandpup.com/products/savanna-striped-top-white
trina-button-front-trench-coat-beige,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Trina Button Front Trench Coat - Beige,XS,119.00,True,https://petalandpup.com/products/trina-button-front-trench-coat-beige
zhane-heels-dark-nude,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Zhane Heels - Dark Nude,6,70.00,False,https://petalandpup.com/products/zhane-heels-dark-nude
zuba-sandals-bone,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Zuba Sandals - Bone,6,70.00,True,https://petalandpup.com/products/zuba-sandals-bone
jessica-block-heel-ankle-boot-teak,40% Off Select Styles | Use Code: SUMMER40,40% Off Select Styles | Use Code: SUMMER40,Jessica Block Heel Ankle Boot - Teak,6,89.00,False,https://petalandpup.com/products/jessica-block-heel-ankle-boot-teak
alie-pant-emerald,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Alie Pant - Emerald,XS,53.97,True,https://petalandpup.com/products/alie-pant-emerald
luda-rhinestone-collar-single-button-blazer-black,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Luda Rhinestone Collar Single Button Blazer - Black,XS,59.97,True,https://petalandpup.com/products/luda-rhinestone-collar-single-button-blazer-black
evora-faux-leather-button-front-jacket-black,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Evora Faux Leather Button Front Jacket - Black,S,59.97,True,https://petalandpup.com/products/evora-faux-leather-button-front-jacket-black
simona-single-button-twill-blazer-red,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Simona Single Button Twill Blazer - Red,S,65.97,True,https://petalandpup.com/products/simona-single-button-twill-blazer-red
mata-midi-skirt-golden-sand,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Mata Midi Skirt - Golden Sand,XS,53.97,True,https://petalandpup.com/products/mata-midi-skirt-golden-sand
inka-all-over-rhinestone-velvet-blazer-black,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Inka All Over Rhinestone Velvet Blazer - Black,XS,53.97,True,https://petalandpup.com/products/inka-all-over-rhinestone-velvet-blazer-black
tassie-cowlneck-lurex-shimmer-knit-sweater-black,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Tassie Cowlneck Lurex Shimmer Knit Sweater - Black,S,53.97,True,https://petalandpup.com/products/tassie-cowlneck-lurex-shimmer-knit-sweater-black
vera-velvet-blazer-green,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Vera Velvet Blazer - Green,XS,53.97,True,https://petalandpup.com/products/vera-velvet-blazer-green
vera-velvet-blazer-black,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Vera Velvet Blazer - Black,XS,53.97,True,https://petalandpup.com/products/vera-velvet-blazer-black
walker-plisse-pants-silver,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Walker Plisse Pants - Silver,XS,69.00,True,https://petalandpup.com/products/walker-plisse-pants-silver
jules-twill-plaid-blazer-green,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Jules Twill Plaid Blazer - Green,S,65.97,True,https://petalandpup.com/products/jules-twill-plaid-blazer-green
cassie-two-piece-set-bronze,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Cassie Two Piece Set - Bronze,S,53.97,True,https://petalandpup.com/products/cassie-two-piece-set-bronze
brittany-ankle-boot-black-rhinestone,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Brittany Ankle Boot - Black Rhinestone,6,59.97,False,https://petalandpup.com/products/brittany-ankle-boot-black-rhinestone
alie-pant-black,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Alie Pant - Black,XS,53.97,True,https://petalandpup.com/products/alie-pant-black
darcy-sequin-two-piece-pant-set-hunter-green,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Darcy Sequin Two Piece Pant Set - Hunter Green,S,53.97,True,https://petalandpup.com/products/darcy-sequin-two-piece-pant-set-hunter-green
leighton-houndstooth-blazer-cream,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Leighton Houndstooth Blazer - Cream,XS,53.97,True,https://petalandpup.com/products/leighton-houndstooth-blazer-cream
medora-crewneck-sequin-knit-sweater-ivory,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Medora Crewneck Sequin Knit Sweater - Ivory,S,53.97,False,https://petalandpup.com/products/medora-crewneck-sequin-knit-sweater-ivory
martina-pant-red,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,50% OFF SELECT HOLIDAY STYLES | USE CODE: HALFOFF,Martina Pant - Red,XS,69.00,True,https://petalandpup.com/products/martina-pant-red
abrand-94-high-wide-jeans-debbie,Abrand,Abrand,Abrand 94 High Wide Jeans - Debbie,24,128.00,True,https://petalandpup.com/products/abrand-94-high-wide-jeans-debbie
abrand-mid-striaght-jeans-felicia,Abrand,Abrand,Abrand Mid Straight Jeans - Felicia,24,118.00,False,https://petalandpup.com/products/abrand-mid-striaght-jeans-felicia
abrand-venice-straight-jeans-amara,Abrand,Abrand,Abrand Venice Straight Jeans - Amara,24,128.00,True,https://petalandpup.com/products/abrand-venice-straight-jeans-amara
isla-3-pack-earrings-set-multi,Accessories,Accessories,Isla 3 Pack Earrings Set - Multi,One Size,25.00,False,https://petalandpup.com/products/isla-3-pack-earrings-set-multi
stella-bag-woven,Accessories,Accessories,Stella Bag - Woven,One Size,45.00,False,https://petalandpup.com/products/stella-bag-woven
maeve-tassel-bag-multi,Accessories,Accessories,Maeve Tassel Bag - Multi,One Size,49.00,False,https://petalandpup.com/products/maeve-tassel-bag-multi
aquelle-statement-earrings-white,Accessories,Accessories,Aquelle Statement Earrings - White,One Size,19.00,False,https://petalandpup.com/products/aquelle-statement-earrings-white
claret-statement-earrings-red,Accessories,Accessories,Claret Statement Earrings - Red,One Size,25.00,False,https://petalandpup.com/products/claret-statement-earrings-red
austin-scarf-white-black,Accessories,Accessories,Austin Scarf - White Black,One Size,14.97,False,https://petalandpup.com/products/austin-scarf-white-black
rowan-floral-stockings-black,Accessories,Accessories,Rowan Floral Stockings - Black,One Size,10.00,False,https://petalandpup.com/products/rowan-floral-stockings-black
serena-belt-black-gold,Accessories,Accessories,Serena Belt - Black Gold,One Size,20.00,False,https://petalandpup.com/products/serena-belt-black-gold
charlie-pearl-earrings-gold,Accessories,Accessories,Charlie Pearl Earrings - Gold,One Size,25.00,False,https://petalandpup.com/products/charlie-pearl-earrings-gold
vivian-hoop-earrings-gold,Accessories,Accessories,Vivian Hoop Earrings - Gold,One Size,19.00,False,https://petalandpup.com/products/vivian-hoop-earrings-gold
harbour-belt-natural,Accessories,Accessories,Harbour Belt - Natural,One Size,15.00,False,https://petalandpup.com/products/harbour-belt-natural
mary-woven-waist-belt-natural,Accessories,Accessories,Mary Woven Waist Belt - Natural,One Size,15.00,False,https://petalandpup.com/products/mary-woven-waist-belt-natural
alma-woven-shoulder-bag-white,Accessories,Accessories,Alma Woven Shoulder Bag - White,One Size,50.00,False,https://petalandpup.com/products/alma-woven-shoulder-bag-white
cecilia-hair-clip-gold,Accessories,Accessories,Cecilia Hair Clip - Gold,One Size,12.00,False,https://petalandpup.com/products/cecilia-hair-clip-gold
mila-embellished-ring-gold,Accessories,Accessories,Mila Embellished Ring - Gold,One Size,15.00,False,https://petalandpup.com/products/mila-embellished-ring-gold
peyton-straw-clutch-cream,Accessories,Accessories,Peyton Straw Clutch - Cream,One Size,39.00,False,https://petalandpup.com/products/peyton-straw-clutch-cream
isle-straw-crossbody-bag-natural,Accessories,Accessories,Isle Straw Crossbody Bag - Natural,One Size,29.00,False,https://petalandpup.com/products/isle-straw-crossbody-bag-natural
solstice-stone-hoop-earrings-gold,Accessories,Accessories,Solstice Stone Hoop Earrings - Gold,One Size,30.00,False,https://petalandpup.com/products/solstice-stone-hoop-earrings-gold
hannah-bag-natural-black,Accessories,Accessories,Hannah Bag - Natural/Black,One Size,29.00,False,https://petalandpup.com/products/hannah-bag-natural-black
ellody-flower-necklace-set-gold,Accessories,Accessories,Ellody Flower Necklace Set - Gold,One Size,25.00,False,https://petalandpup.com/products/ellody-flower-necklace-set-gold
jasper-sunglasses-tortoiseshell,Accessories,Accessories,Jasper Sunglasses - Tortoiseshell,One Size,29.00,False,https://petalandpup.com/products/jasper-sunglasses-tortoiseshell
cameron-lightweight-scarf-multi,Accessories,Accessories,Cameron Lightweight Scarf - Multi,One Size,25.00,False,https://petalandpup.com/products/cameron-lightweight-scarf-multi
daisy-hair-cuff-gold,Accessories,Accessories,Daisy Hair Cuff - Gold,One Size,10.00,False,https://petalandpup.com/products/daisy-hair-cuff-gold
pinot-ring-gold-green,Accessories,Accessories,Pinot Ring - Gold/Green,One Size,15.00,False,https://petalandpup.com/products/pinot-ring-gold-green
gemma-ruched-clutch-gold,Accessories,Accessories,Gemma Ruched Clutch - Gold,One Size,45.00,False,https://petalandpup.com/products/gemma-ruched-clutch-gold
triska-hairclip-pearl,Accessories,Accessories,Triska Hairclip - Pearl,One Size,14.00,False,https://petalandpup.com/products/triska-hairclip-pearl
koa-scarf-camel,Accessories,Accessories,Koa Scarf - Camel,One Size,29.00,False,https://petalandpup.com/products/koa-scarf-camel
connie-two-tone-hairclip-white-tan,Accessories,Accessories,Connie Two Tone Hairclip - White/Tan,One Size,9.00,False,https://petalandpup.com/products/connie-two-tone-hairclip-white-tan
adeline-flower-earrings-gold-pearl,Accessories,Accessories,Adeline Flower Earrings - Gold/Pearl,One Size,19.00,False,https://petalandpup.com/products/adeline-flower-earrings-gold-pearl
taytum-hairclip-cream,Accessories,Accessories,Taytum Hairclip - Cream,One Size,10.00,False,https://petalandpup.com/products/taytum-hairclip-cream
gemma-bag-green,Accessories,Accessories,Gemma Bag - Green,One Size,45.00,False,https://petalandpup.com/products/gemma-bag-green
